CO_ANO,CO_MES,CO_NCM,CO_UNID,CO_PAIS,SG_UF_NCM,CO_VIA,CO_URF,QT_ESTAT,KG_LIQUIDO,VL_FOB,VL_FRETE,VL_SEGURO
2012,11,85322410,11,190,MG,4,817700,104000,6,2504,105,11
2012,2,85322410,11,399,AM,4,817700,13851900,25,57473,1070,40
2012,2,85322410,11,493,AM,4,227700,6707000,253,24347,2197,40
2012,11,85322410,11,399,RS,4,1017600,436350,44,14388,620,14
2012,4,85322410,11,493,AM,4,227700,14891700,430,40935,4080,43
2012,5,85322410,11,741,RS,4,1017600,211200,15,1533,178,1
2012,4,85322410,11,399,MG,1,817800,583000,17,284,5,0
2012,1,85322410,11,383,PR,4,915200,21000,0,1173,3,1
2012,1,85322410,11,399,RS,4,1017600,651000,84,16206,1042,37
2012,12,85322410,11,776,MG,4,817700,372000,7,665,85,0
2012,6,85322410,11,687,SC,4,817600,4000,0,90,1,0
2012,6,85322410,11,687,PR,4,915200,952000,75,4525,715,5
2012,4,85322410,11,399,AM,1,717800,2166600,174,44739,129,44
2012,7,85322410,11,455,SP,4,817600,2854882,39,12503,1633,3
2012,5,85322410,11,190,SP,4,817600,17123000,317,19114,3054,19
2012,4,85322410,11,455,MG,4,615100,729500,22,11024,610,16
2012,1,85322410,11,455,PR,4,915200,3462000,80,13670,1302,19
2012,2,85322410,11,249,SP,4,817600,5196846,275,19300,2809,25
2012,1,85322410,11,267,RS,4,1017600,6866000,58,13513,695,28
2012,10,85322410,11,160,MG,4,817600,582000,19,2682,272,3
2012,5,85322410,11,161,MG,4,817700,49000,2,628,23,2
2012,9,85322410,11,267,RS,4,1017600,378000,55,434,347,0
2012,4,85322410,11,160,AM,1,717800,32543808,1723,156824,1200,109
2012,12,85322410,11,267,PR,4,817700,140000,6,168,55,0
2012,4,85322410,11,160,MG,4,615100,25171000,498,43406,6051,80
2012,10,85322410,11,399,PE,4,417700,4000,1,273,8,3
2012,8,85322410,11,351,AM,1,227600,758000,22,1374,34,0
2012,5,85322410,11,386,SP,4,817600,16000,10,1212,36,0
2012,12,85322410,11,161,SP,4,817700,74189180,1141,96892,8311,69
2012,11,85322410,11,365,AM,1,227600,1894000,116,4970,158,1
2012,6,85322410,11,741,AM,1,717800,21000,2,77,2,0
2012,1,85322410,11,267,PR,4,915200,839000,49,2685,442,2
2012,10,85322410,11,351,AM,1,717800,21810,1,241,1,0
2012,4,85322410,11,399,AM,4,817700,11901000,25,54968,1126,38
2012,9,85322410,11,628,AM,1,417800,30000,7,21,24,0
2012,11,85322410,11,493,SP,4,817600,10848000,168,17771,3857,3
2012,2,85322410,11,776,SP,4,817700,196000,10,1577,94,0
2012,8,85322410,11,399,SP,1,817800,10372000,1078,51932,683,33
2012,5,85322410,11,493,MG,4,615100,135000,9,4935,436,8
2012,2,85322410,11,190,RS,4,1017600,424000,27,3401,381,8
2012,11,85322410,11,628,PR,4,915200,6020,1,302,12,0
2012,12,85322410,11,791,AM,4,227700,2000,1,255,8,0
2012,2,85322410,11,607,SP,4,817700,13500,1,1350,58,1
2012,12,85322410,11,160,SC,4,817700,51050,0,426,114,0
2012,9,85322410,11,455,AM,4,817700,600000,0,840,12,1
2012,1,85322410,11,160,AM,4,817700,6971000,202,25181,3824,20
2012,1,85322410,11,776,AM,1,227600,196000,8,1028,8,1
2012,7,85322410,11,831,AM,4,227700,190000,4,2957,21,0
2012,8,85322410,11,399,BA,4,817600,24270,8,290,299,0
2012,12,85322410,11,160,PR,1,917800,84242000,580,333606,2232,166
2012,3,85322410,11,160,BA,1,817800,50000,1,190,1,0
2012,2,85322410,11,161,PB,1,417800,3745000,116,5886,40,0
2012,10,85322410,11,275,SP,4,817600,250,1,709,328,5
2012,1,85322410,11,383,RS,4,1017600,12000,1,189,9,1
2012,9,85322410,11,399,PR,1,917800,1260000,9,15946,57,8
2012,9,85322410,11,455,BA,1,517600,105000,64,3913,43,6
2012,2,85322410,11,351,SP,4,817600,6635000,160,48019,2095,64
2012,7,85322410,11,161,SC,4,817600,4005200,169,12956,1711,21
2012,3,85322410,11,628,SP,1,817800,100000,31,2702,68,0
2012,9,85322410,11,351,AM,1,717800,51150,2,565,1,0
2012,11,85322410,11,190,SP,1,817800,3659000,65,5275,50,6
2012,10,85322410,11,160,PR,1,917800,123699000,1093,475263,4444,248
2012,12,85322410,11,455,PR,4,915200,173595,7,767,364,1
2012,4,85322410,11,190,SC,4,817700,30,0,0,0,0
2012,2,85322410,11,161,PR,4,817600,6998000,386,37147,3318,44
2012,12,85322410,11,628,SP,1,817800,338,4,41,7,0
2012,4,85322410,11,351,AM,1,227600,3427128,143,6531,115,2
2012,5,85322410,11,190,SP,1,817800,21211000,837,61219,352,52
2012,2,85322410,11,399,MG,4,817700,160,0,19,6,0
2012,1,85322410,11,190,MG,1,817800,16000,5,239,3,0
2012,5,85322410,11,455,PR,1,917800,3564000,47,57964,193,41
2012,6,85322410,11,741,SC,4,817700,30000,1,680,10,1
2012,8,85322410,11,190,AM,1,717800,16000,2,44,1,0
2012,8,85322410,11,399,DF,4,817700,13690,2,1107,56,0
2012,2,85322410,11,160,SC,4,817600,30000,7,1440,35,2
2012,11,85322410,11,573,RS,4,1017600,500000,7,1050,79,2
2012,6,85322410,11,161,AM,1,717800,2077000,54,3722,41,6
2012,8,85322410,11,493,MG,4,817700,10000,1,29,46,0
2012,1,85322410,11,267,AM,4,817700,144000,11,2145,206,2
2012,5,85322410,11,187,SP,1,817800,156000,0,128,0,0
2012,10,85322410,11,93,SP,4,817700,1643,0,5,0,0
2012,8,85322410,11,160,PE,1,417800,216000,86,1527,190,11
2012,1,85322410,11,737,AM,4,227700,5200,10,627,40,0
2012,11,85322410,11,831,AM,4,227700,64000,1,918,7,0
2012,10,85322410,11,455,MG,4,817700,18000,1,110,80,0
2012,10,85322410,11,249,RJ,1,817800,20000,1,40,0,0
2012,6,85322410,11,628,PR,4,915200,20020,7,451,69,0
2012,12,85322410,11,190,MG,4,615100,147000,33,10429,826,15
2012,5,85322410,11,455,AM,1,717800,91750,1,663,3,0
2012,5,85322410,11,361,PB,4,417700,40000,4,400,33,1
2012,6,85322410,11,160,PE,4,417700,24000,5,3168,173,21
2012,5,85322410,11,399,SP,5,817900,6000,2,774,57,0
2012,3,85322410,11,190,RS,4,817700,100000,4,180,347,0
2012,8,85322410,11,741,SP,1,817800,246000,4,16590,3,16
2012,7,85322410,11,267,MG,4,615100,802000,46,1621,532,2
2012,6,85322410,11,455,PR,1,917800,80000,1,491,4,0
2012,2,85322410,11,190,PR,1,917800,1636000,56,10983,54,9
2012,2,85322410,11,386,SP,4,817600,44000,5,932,19,0
2012,3,85322410,11,687,SP,1,817800,3276000,121,10664,271,0
2012,1,85322410,11,249,AM,1,227600,1012500,1,718,1,0
2012,12,85322410,11,267,AM,1,227600,44000,1,416,2,0
2012,7,85322410,11,161,PR,4,817700,54000,1,420,10,0
2012,10,85322410,11,267,PR,4,915200,230000,16,736,188,1
2012,3,85322410,11,351,SP,4,817700,18568000,584,45169,6643,39
2012,2,85322410,11,190,PE,4,417700,286000,24,13197,290,42
2012,3,85322410,11,858,AM,4,227700,3000,0,38,4,0
2012,12,85322410,11,160,BA,1,817800,39000,2,154,2,0
2012,7,85322410,11,455,SC,4,817600,68000,1,306,5,0
2012,11,85322410,11,399,BA,1,817800,5000,2,175,1,0
2012,4,85322410,11,351,RS,4,1017600,36000,3,156,18,0
2012,7,85322410,11,741,AM,1,717800,44000,4,124,2,0
2012,5,85322410,11,249,PR,4,817700,4000,1,428,48,1
2012,9,85322410,11,455,SP,4,817700,7838780,380,50351,4454,33
2012,8,85322410,11,399,SC,4,925200,1300,0,251,14,0
2012,2,85322410,11,160,SP,4,817600,15861530,232,66381,4409,93
2012,6,85322410,11,161,SP,4,817600,20810000,673,53039,8006,102
2012,5,85322410,11,160,PR,4,915200,7085050,321,29487,3487,25
2012,10,85322410,11,267,SP,1,817800,660000,29,1553,7,8
2012,12,85322410,11,455,AM,1,227600,3269900,156,28670,300,27
2012,4,85322410,11,161,BA,4,517700,2442000,113,3211,630,3
2012,11,85322410,11,160,AM,4,227700,184223664,4202,520916,45302,385
2012,1,85322410,11,399,AM,4,227700,140660978,2083,640956,30344,531
2012,2,85322410,11,628,MG,4,615100,4000,4,332,152,1
2012,4,85322410,11,628,RS,4,1017600,4000,1,992,17,0
2012,8,85322410,11,249,PR,4,915200,868400,45,8260,547,13
2012,7,85322410,11,161,AM,4,227700,41771257,738,80852,7890,29
2012,8,85322410,11,267,PR,1,917800,654000,8,8271,46,4
2012,12,85322410,11,493,SC,4,817700,89000,1,598,11,1
2012,11,85322410,11,249,SP,4,817700,3879886,179,57711,2030,134
2012,2,85322410,11,776,SP,1,817800,40000,0,40,0,0
2012,1,85322410,11,267,MG,4,615100,24000,1,456,34,1
2012,7,85322410,11,455,SP,4,817700,12347730,545,129307,6128,144
2012,8,85322410,11,383,SP,4,817700,2962050,27,36479,741,24
2012,4,85322410,11,160,SP,4,817600,46876735,970,151914,11802,152
2012,1,85322410,11,161,SP,1,817800,8381380,690,45235,663,33
2012,9,85322410,11,160,BA,4,517700,1752000,82,1905,442,3
2012,1,85322410,11,23,SP,4,817700,137004,4,1114,270,1
2012,10,85322410,11,687,SP,4,817600,407000,23,15853,265,1
2012,5,85322410,11,249,AM,4,227700,22854760,640,60896,4632,72
2012,4,85322410,11,455,AM,4,227700,25389000,936,159330,9568,185
2012,8,85322410,11,190,SP,1,817800,42949000,1292,106944,580,88
2012,10,85322410,11,161,PR,4,915200,5332800,165,15953,1669,16
2012,2,85322410,11,741,SP,4,817700,12837000,214,31637,3279,13
2012,12,85322410,11,741,SC,4,817700,21000,1,477,6,1
2012,12,85322410,11,267,AM,4,227700,2010000,60,4412,313,3
2012,2,85322410,11,160,RS,4,1017600,10634085,396,53080,4668,109
2012,8,85322410,11,160,AM,1,717800,58137500,2257,200066,2563,549
2012,6,85322410,11,161,SC,4,817600,6252000,271,19125,2691,31
2012,8,85322410,11,249,SP,4,817700,4946650,278,59171,2888,38
2012,4,85322410,11,493,RS,4,1017600,107100,5,998,84,1
2012,11,85322410,11,365,AM,4,227700,8440100,72,17879,1427,2
2012,12,85322410,11,628,PR,4,915200,24016,2,581,23,0
2012,1,85322410,11,493,DF,4,817700,4150,0,97,3,0
2012,12,85322410,11,160,SP,1,817800,16632539,701,85560,951,52
2012,8,85322410,11,161,SC,4,817700,700000,7,3110,40,5
2012,6,85322410,11,267,AM,1,227600,221000,9,1543,18,1
2012,5,85322410,11,399,PR,4,817600,11800,0,14,0,0
2012,12,85322410,11,161,PB,1,717600,17904,5,37,8,0
2012,7,85322410,11,455,AM,1,817800,24000,1,279,1,0
2012,12,85322410,11,249,SC,4,925200,2850,0,99,5,0
2012,10,85322410,11,399,AM,1,227600,18472100,1075,291252,1164,150
2012,12,85322410,11,161,BA,1,517600,802000,36,9843,108,6
2012,11,85322410,11,267,SP,4,817600,108000,33,1014,221,1
2012,7,85322410,11,249,SC,4,925200,104000,3,721,35,0
2012,7,85322410,11,741,SP,4,817700,793447,44,26706,603,25
2012,11,85322410,11,161,RS,4,817700,36000,1,226,77,0
2012,10,85322410,11,161,AM,1,717800,1545800,24,3507,38,12
2012,10,85322410,11,399,PR,4,915200,3891744,233,31871,2650,43
2012,5,85322410,11,195,SP,4,817600,9000,0,308,540,0
2012,4,85322410,11,737,AM,4,227700,200000,15,840,46,2
2012,3,85322410,11,190,AM,1,227600,107394600,9903,547580,7387,125
2012,12,85322410,11,190,PR,4,915200,172000,15,4067,241,5
2012,2,85322410,11,687,MG,4,817700,40000,7,1677,63,8
2012,6,85322410,11,399,RS,4,817600,50000,3,6750,15,12
2012,11,85322410,11,160,BA,1,417800,690000,7,1383,3,0
2012,10,85322410,11,160,AM,4,817700,2560000,2,1940,66,1
2012,11,85322410,11,687,RS,4,817700,4000,1,130,44,0
2012,2,85322410,11,455,SC,4,817600,52000,2,234,8,0
2012,3,85322410,11,249,MG,4,817700,243410,17,28711,200,29
2012,9,85322410,11,493,AM,4,227600,536000,8,2854,205,9
2012,3,85322410,11,160,SC,4,817600,60000,6,1979,43,2
2012,2,85322410,11,160,SC,4,915200,110000,15,5760,72,10
2012,2,85322410,11,160,SC,4,817700,93000,1,476,21,1
2012,2,85322410,11,493,PE,4,417700,116000,4,774,142,9
2012,9,85322410,11,399,AM,4,817700,22369000,29,70680,887,49
2012,6,85322410,11,351,AM,1,717800,3042670,92,5807,93,0
2012,6,85322410,11,161,PR,1,917800,8922100,119,26960,443,13
2012,9,85322410,11,247,SP,4,817700,76000,3,684,126,10
2012,9,85322410,11,383,MG,4,615100,80000,7,1040,164,1
2012,7,85322410,11,249,MG,4,817700,199600,20,19807,182,20
2012,2,85322410,11,687,SP,4,817600,904000,9,1954,60,2
2012,8,85322410,11,455,SP,4,817600,5846063,183,24843,1969,32
2012,12,85322410,11,741,SP,4,817600,36000,1,88,36,0
2012,7,85322410,11,160,PR,1,917800,84843900,923,291033,2355,145
2012,1,85322410,11,267,SP,1,817800,364000,37,2784,25,1
2012,10,85322410,11,351,SP,4,817700,5204000,298,27852,4014,23
2012,4,85322410,11,399,SP,1,915200,309540,51,1606,60,1
2012,1,85322410,11,455,AM,4,817700,760000,1,1308,26,1
2012,6,85322410,11,190,MG,4,817700,3392000,29,3307,234,3
2012,12,85322410,11,628,SP,4,817600,3000,2,399,12,0
2012,5,85322410,11,741,SC,4,817600,60000,7,456,46,0
2012,3,85322410,11,628,MG,4,817700,20,0,3,1,0
2012,5,85322410,11,493,PR,4,915200,172500,39,6331,923,7
2012,10,85322410,11,361,BA,4,517700,134000,5,670,38,0
2012,5,85322410,11,737,AM,4,227700,816000,60,3839,222,7
2012,1,85322410,11,493,PE,4,417700,164000,7,1056,264,25
2012,8,85322410,11,249,MG,4,817700,870500,84,31181,843,34
2012,5,85322410,11,399,AM,1,817800,20000,0,40,0,0
2012,12,85322410,11,455,BA,1,517600,20000,21,572,22,0
2012,5,85322410,11,687,AM,4,227700,30000,1,257,14,0
2012,12,85322410,11,160,GO,4,517700,10000,1,30,5,0
2012,4,85322410,11,187,SP,4,817600,6000,0,383,0,0
2012,7,85322410,11,375,AM,4,227700,19000,1,448,8,0
2012,3,85322410,11,161,BA,4,517700,175000,7,468,51,0
2012,6,85322410,11,687,RS,4,1017600,570001,15,848,211,1
2012,3,85322410,11,741,SP,1,915200,52500,6,5847,8,5
2012,11,85322410,11,493,SC,4,817700,71920,1,586,24,1
2012,12,85322410,11,161,SC,4,817700,505500,4,2291,37,3
2012,1,85322410,11,161,PB,1,417800,3416000,58,5649,21,8
2012,6,85322410,11,741,SC,4,925200,200000,1,441,4,0
2012,7,85322410,11,160,BA,1,417800,1430000,22,3082,12,0
2012,9,85322410,11,361,AM,4,227700,477000,18,9588,159,9
2012,6,85322410,11,741,MG,4,817600,9000,5,126,55,1
2012,10,85322410,11,361,SP,4,817600,2000,3,1120,24,6
2012,3,85322410,11,355,MG,4,615100,10000,0,79,113,0
2012,10,85322410,11,399,BA,4,517700,52000,3,2108,22,0
2012,2,85322410,11,351,MG,4,817700,2226000,48,8736,435,5
2012,12,85322410,11,607,SP,4,817600,10000,0,430,30,0
2012,9,85322410,11,687,PR,4,817700,184000,9,386,62,0
2012,10,85322410,11,187,SP,4,817600,449000,45,15013,437,11
2012,3,85322410,11,399,AM,4,817700,344000,1,1453,22,1
2012,8,85322410,11,776,SP,1,817800,80000,0,3920,0,4
2012,2,85322410,11,628,PR,4,915200,28000,1,1177,47,1
2012,5,85322410,11,399,PR,1,917800,624000,4,7884,15,4
2012,1,85322410,11,161,AM,4,817700,400000,0,322,8,0
2012,12,85322410,11,161,SC,4,927600,3508000,139,9096,1152,6
2012,9,85322410,11,776,AM,4,227700,41000,17,3358,207,4
2012,7,85322410,11,161,SC,4,817700,906000,8,4209,66,7
2012,1,85322410,11,271,SP,4,817700,1900,2,230,17,0
2012,3,85322410,11,455,SC,4,817600,68000,3,306,12,0
2012,6,85322410,11,399,MG,1,817800,982000,17,403,5,1
2012,3,85322410,11,383,RS,4,1017600,87339,3,2490,47,0
2012,6,85322410,11,493,SC,4,817700,108000,1,629,13,1
2012,3,85322410,11,161,PR,1,917800,1985200,41,29115,301,23
2012,12,85322410,11,741,SP,1,817800,70000,1,4820,1,5
2012,6,85322410,11,399,SC,4,817700,241000,2,905,13,1
2012,7,85322410,11,493,SC,4,817600,2020000,15,10645,1033,7
2012,10,85322410,11,161,AM,4,817700,200000,0,151,3,0
2012,1,85322410,11,399,PR,4,817600,12000,2,67,15,0
2012,3,85322410,11,351,SP,4,817600,7310000,250,19574,3228,17
2012,12,85322410,11,365,AM,4,227700,854000,17,4237,137,0
2012,4,85322410,11,160,PE,4,417700,224000,8,554,200,8
2012,4,85322410,11,741,RS,4,1017600,351000,14,1939,190,3
2012,1,85322410,11,267,SC,4,925200,8000,0,120,2,0
2012,3,85322410,11,160,SP,1,817800,87528210,2118,205597,1372,214
2012,12,85322410,11,399,AM,1,717800,1720300,184,18323,180,21
2012,9,85322410,11,267,PR,4,915200,824000,46,1776,393,1
2012,4,85322410,11,190,SP,4,817600,13002000,400,27378,4476,23
2012,8,85322410,11,455,AM,4,227700,13704503,450,92483,4750,96
2012,10,85322410,11,190,MG,4,817700,9990,42,839,285,2
2012,7,85322410,11,267,AM,4,227700,1922000,301,2693,1359,1
2012,1,85322410,11,687,SP,4,817700,1219240,29,10437,363,11
2012,6,85322410,11,455,SP,4,817700,9513341,275,41841,3329,50
2012,5,85322410,11,399,MG,4,817700,7244000,60,16788,1402,14
2012,1,85322410,11,267,AM,1,417800,296600,165,1467,103,1
2012,8,85322410,11,275,SP,4,817600,200,1,323,316,3
2012,8,85322410,11,160,PR,1,917800,133688800,1610,409504,3665,204
2012,2,85322410,11,399,SP,4,817600,30668822,1304,129420,14056,100
2012,2,85322410,11,160,SP,1,817800,90205598,5808,255702,4134,224
2012,9,85322410,11,741,SP,4,817600,7900000,116,12638,1520,1
2012,8,85322410,11,267,SP,4,817600,564000,80,3072,413,6
2012,7,85322410,11,455,AM,1,227600,3557600,123,47928,240,35
2012,7,85322410,11,776,SC,4,925200,2500,0,169,4,0
2012,1,85322410,11,160,AM,1,227600,169600863,6781,515012,6174,827
2012,8,85322410,11,580,AM,4,227700,20000,0,13,3,0
2012,1,85322410,11,399,MG,4,615100,6046990,171,58340,2751,85
2012,12,85322410,11,791,SP,4,817700,10750,1,558,61,0
2012,4,85322410,11,161,SP,4,817600,17787820,712,55358,11420,27
2012,9,85322410,11,160,SC,4,817700,798600,36,3910,319,5
2012,2,85322410,11,190,AM,1,227600,50698091,15635,385876,8220,135
2012,11,85322410,11,249,SP,4,817600,4008350,201,19052,2207,25
2012,4,85322410,11,493,PR,4,915200,299600,42,6925,664,9
2012,7,85322410,11,791,SP,4,817600,24000,4,1261,800,15
2012,8,85322410,11,190,AM,4,227700,184861550,4606,697216,44300,672
2012,9,85322410,11,249,RS,4,1017600,1215120,15,5120,216,6
2012,1,85322410,11,161,SP,4,817600,29380810,615,123441,7066,27
2012,3,85322410,11,628,SC,4,817700,4000,1,644,12,1
2012,1,85322410,11,23,SP,1,817800,252000,19,1904,24,0
2012,2,85322410,11,267,AM,1,227600,1614668,665,14698,389,54
2012,12,85322410,11,190,AM,1,227600,68552600,1649,447340,1357,79
2012,1,85322410,11,455,AM,1,227600,3371816,158,53685,214,57
2012,10,85322410,11,160,SC,4,817700,1433210,14,6413,133,10
2012,6,85322410,11,399,AM,1,227600,18971200,799,134578,1107,208
2012,9,85322410,11,351,SP,4,817700,4814500,154,26732,2545,21
2012,11,85322410,11,161,SC,4,817700,116000,1,509,15,1
2012,8,85322410,11,628,MG,4,615100,340,1,9,9,0
2012,5,85322410,11,687,SP,4,817700,300000,5,1464,79,1
2012,3,85322410,11,160,SP,1,915200,6257560,936,13832,1262,11
2012,8,85322410,11,187,SP,4,817600,6000,0,383,0,0
2012,5,85322410,11,161,SP,4,817600,13231141,288,38027,5509,33
2012,5,85322410,11,247,SP,4,817600,12000,0,158,19,0
2012,1,85322410,11,351,BA,1,517600,472500,37,4174,30,0
2012,8,85322410,11,493,SC,4,925200,56000,3,433,114,0
2012,7,85322410,11,267,PR,4,915200,369200,22,774,185,2
2012,1,85322410,11,160,SC,1,927800,6304000,107,11299,213,7
2012,10,85322410,11,160,AM,1,717800,33945825,1856,112900,1589,265
2012,3,85322410,11,187,MG,4,615100,10000,0,199,2,0
2012,9,85322410,11,493,AM,4,227700,6748000,146,28083,2907,70
2012,4,85322410,11,741,MG,1,817800,50000,4,1357,3,2
2012,3,85322410,11,267,AM,1,717800,50000,2,1051,2,1
2012,8,85322410,11,249,SP,4,817600,11722622,535,65687,4660,46
2012,9,85322410,11,687,SP,4,817700,1280000,19,4130,286,5
2012,10,85322410,11,161,SP,4,817700,42462856,841,80552,8347,54
2012,12,85322410,11,741,AM,4,227700,46581000,762,95626,6508,42
2012,2,85322410,11,455,MG,1,817800,232000,4,70,4,0
2012,9,85322410,11,455,RS,4,1017600,908050,39,1995,493,8
2012,12,85322410,11,776,AM,1,227600,20000,2,60,4,0
2012,10,85322410,11,275,SP,4,817700,2,1,340,11,1
2012,9,85322410,11,455,PE,4,417700,8000,1,720,15,9
2012,6,85322410,11,160,MG,4,817800,4000,0,96,1,0
2012,8,85322410,11,741,AM,1,227600,9706400,263,23634,314,33
2012,7,85322410,11,160,PR,4,915200,8506500,356,25496,3933,34
2012,10,85322410,11,628,SC,4,925200,1000,0,28,1,0
2012,10,85322410,11,741,SC,4,817700,31000,1,636,54,1
2012,1,85322410,11,399,SP,1,817800,2707600,500,30090,372,40
2012,1,85322410,11,791,SP,4,817700,74000,4,3882,54,2
2012,9,85322410,11,351,SP,4,817600,1396000,32,6203,445,5
2012,2,85322410,11,455,AM,1,417800,614000,5,2057,14,1
2012,6,85322410,11,161,RS,4,1017600,220000,16,1904,154,0
2012,6,85322410,11,160,AM,4,227600,4633000,44,19226,1654,0
2012,12,85322410,11,493,SP,4,817600,4952500,70,7315,2163,1
2012,7,85322410,11,361,BA,1,417800,280000,5,1681,2,0
2012,10,85322410,11,493,PR,4,915200,250600,29,3427,687,5
2012,1,85322410,11,160,RS,1,1017700,788000,36,3019,53,12
2012,7,85322410,11,161,RS,4,1017600,1499100,96,7138,974,12
2012,12,85322410,11,351,AM,1,717800,1298800,54,3391,26,2
2012,5,85322410,11,493,RS,4,1017600,257353,30,3927,541,8
2012,6,85322410,11,249,SC,4,817600,2000,1,762,11,1
2012,10,85322410,11,493,SP,4,817700,1716585,134,13772,2037,7
2012,7,85322410,11,687,SP,4,817700,1252000,27,8852,520,19
2012,10,85322410,11,383,SP,4,817600,1703000,119,36449,1015,13
2012,4,85322410,11,399,SC,4,817700,123000,4,1610,23,3
2012,11,85322410,11,160,SC,1,927800,24585000,626,76880,253,44
2012,9,85322410,11,190,MG,4,817700,108000,4,530,75,3
2012,1,85322410,11,351,AM,1,227600,2706600,106,5869,88,1
2012,3,85322410,11,275,RS,4,817600,85000,5,221,622,1
2012,7,85322410,11,776,AM,4,227700,6000,8,96,72,0
2012,12,85322410,11,383,SP,4,817700,3126000,30,30920,749,22
2012,10,85322410,11,161,SC,4,817600,6740340,280,23369,2472,15
2012,2,85322410,11,190,PR,4,817600,4000,2,280,19,0
2012,3,85322410,11,687,SC,4,817700,984000,9,4369,59,7
2012,1,85322410,11,687,SC,4,817700,500000,3,2219,31,3
2012,11,85322410,11,190,BA,1,517600,202000,2,1687,4,0
2012,7,85322410,11,351,AM,1,227600,64000,89,808,34,0
2012,8,85322410,11,399,AM,1,817800,20000,0,84,1,0
2012,7,85322410,11,161,PB,4,417700,28000,3,280,26,0
2012,9,85322410,11,776,MG,4,817700,110000,1,231,7,0
2012,8,85322410,11,160,SC,1,927800,13901000,372,54094,227,33
2012,10,85322410,11,249,PR,4,915200,355747,29,7703,495,10
2012,1,85322410,11,399,MG,1,817800,260000,13,663,7,0
2012,12,85322410,11,493,MG,1,817800,6202,21,20,58,0
2012,3,85322410,11,399,SC,4,817700,304010,6,2924,40,5
2012,10,85322410,11,493,MG,4,615100,30370,7,1300,66,2
2012,11,85322410,11,791,SP,4,817700,55564,6,7933,105,4
2012,12,85322410,11,160,RS,1,1017700,820000,28,3660,114,7
2012,10,85322410,11,687,MG,4,615100,8000,0,80,1,0
2012,11,85322410,11,455,BA,1,517600,20000,21,1002,20,0
2012,9,85322410,11,160,PE,4,417700,36000,2,728,42,3
2012,8,85322410,11,687,AM,4,227700,44000,0,114,3,0
2012,5,85322410,11,275,SP,4,817600,834,0,1872,238,9
2012,5,85322410,11,741,MG,4,615100,296000,11,815,107,1
2012,1,85322410,11,351,RS,1,1017700,650000,28,2964,8,0
2012,5,85322410,11,160,RS,1,1017700,400000,16,1520,257,7
2012,12,85322410,11,267,SP,4,817600,164000,30,3008,191,5
2012,5,85322410,11,267,AM,1,717800,39000,2,273,1,0
2012,4,85322410,11,161,BA,1,517600,2959300,130,20440,223,21
2012,12,85322410,11,187,SP,4,817700,6000,0,202,0,0
2012,10,85322410,11,455,MG,1,817800,2339000,197,14721,113,8
2012,1,85322410,11,351,AM,1,417800,12242600,389,24515,221,7
2012,8,85322410,11,161,BA,4,817600,1000,0,8,15,0
